published_at_utc,date_day,title,url,domain,source,sourceCountry,language
2025-10-11T09:45:00+00:00,2025-10-11,Bitcoin  OG  Whale Raises Bearish BTC Bet Worth Over $400M,https://finance.yahoo.com/news/bitcoin-og-whale-raises-bearish-062826296.html,finance.yahoo.com,,,English
2025-10-11T00:45:00+00:00,2025-10-11,Bitcoin ( BTC ) Price Prediction : Bitcoin Eyes Strong Rebound Following $118K - $120K Pullback,https://bravenewcoin.com/insights/bitcoin-btc-price-prediction-bitcoin-eyes-strong-rebound-following-118k-120k-pullback,bravenewcoin.com,,,English
2025-10-11T09:15:00+00:00,2025-10-11,Satoshi - Era Bitcoin Whale Shorted $1 . 1B Before Tariff News Insider Tip ?,https://www.newsbtc.com/news/bitcoin/this-satoshi-era-bitcoin-og-opened-1-1b-short/,www.newsbtc.com,,,English
2025-10-11T14:00:00+00:00,2025-10-11,Spot Bitcoin ETFs Show Major Divergence In Inflows What Happening ?,https://www.newsbtc.com/news/bitcoin/spot-bitcoin-etfs-show-major-divergence/,www.newsbtc.com,,,English
2025-10-11T13:00:00+00:00,2025-10-11,"Luxembourg Sovereign Wealth Fund Buys Bitcoin , Reveals Groundbreaking European Crypto Allocation",https://dailyhodl.com/2025/10/11/luxembourg-sovereign-wealth-fund-buys-bitcoin-reveals-groundbreaking-european-crypto-allocation/,dailyhodl.com,,,English
2025-10-11T08:45:00+00:00,2025-10-11,Fitili Trump ateşledi : Bitcoin ve altcoinlerde felaket saatleri,https://www.birgun.net/haber/fitili-trump-atesledi-bitcoin-ve-altcoinlerde-felaket-saatleri-660175%20target=_blank%20class=stretched-link,www.birgun.net,,,Turkish
2025-10-11T08:45:00+00:00,2025-10-11,Fitili Trump ateşledi : Bitcoin ve altcoinlerde felaket saatleri,https://www.birgun.net/haber/fitili-trump-atesledi-bitcoin-ve-altcoinlerde-felaket-saatleri-660175%20class=nav-link%20target=_blank,www.birgun.net,,,Turkish
2025-10-11T08:45:00+00:00,2025-10-11,Fitili Trump ateşledi : Bitcoin ve altcoinlerde felaket saatleri,https://www.birgun.net/haber/fitili-trump-atesledi-bitcoin-ve-altcoinlerde-felaket-saatleri-660175%20target=_blank,www.birgun.net,,,Turkish
2025-10-11T23:00:00+00:00,2025-10-11,Will bitcoin miner pivot to AI data centers be worth the cost ? ( BTC - USD : Cryptocurrency ),https://seekingalpha.com/news/4502387-will-bitcoin-miners-pivot-to-ai-data-centers-be-worth-the-cost,seekingalpha.com,,,English
2025-10-11T02:00:00+00:00,2025-10-11,Bitcoin Explodes to New High as ETFs Unleash a $2 . 2B Firehose – Uptober Returns,https://finance.yahoo.com/news/bitcoin-explodes-high-etfs-unleash-185010525.html,finance.yahoo.com,,,English
2025-10-11T07:15:00+00:00,2025-10-11,Kripto piyasasında sert düşüş : Trump  ın Çin açıklaması satış dalgası başlattı,https://www.f5haber.com/ekonomi/kripto-piyasasinda-sert-dusus-trumpin-cin-aciklamasi-satis-dalgasi-baslatti-6833376,www.f5haber.com,,,Turkish
2025-10-11T08:45:00+00:00,2025-10-11,Kripto piyasasında sert düşüş : Trump  ın Çin açıklaması satış dalgası başlattı - Son Dakika Ekonomi Haberleri,https://www.ozgurkocaeli.com.tr/haber/26552662/kripto-piyasasinda-sert-dusus-trumpin-cin-aciklamasi-satis-dalgasi-baslatti,www.ozgurkocaeli.com.tr,,,Turkish
2025-10-11T11:00:00+00:00,2025-10-11,"[ LIVE ] Crypto News Today , October 10 – Bitcoin Price USD Holds at $121K as ETFs Record Strong Inflows , Zcash Jumps 33 % and USELESS Hits New ATH : Best Crypto to Buy This October ?",https://finance.yahoo.com/news/live-crypto-news-today-october-090857508.html,finance.yahoo.com,,,English
2025-10-11T09:30:00+00:00,2025-10-11,"Trump Surprise  Triggers Huge Crypto  Flash Crash  As Traders Brace For Bitcoin , Ethereum , XRP , BNB And Solana Price  Wipeout",https://www.forbes.com/sites/digital-assets/2025/10/11/trump-surprise-triggers-huge-crypto-flash-crash-as-traders-brace-for-bitcoin-ethereum-xrp-bnb-and-solana-price-wipeout/,www.forbes.com,,,English
2025-10-11T03:45:00+00:00,2025-10-11,Jack Dorsey sends strong message on crypto tax,https://finance.yahoo.com/news/jack-dorsey-sends-strong-message-212113742.html,finance.yahoo.com,,,English
2025-10-11T14:45:00+00:00,2025-10-11,Best Presales to Buy After Biggest Liquidation in Crypto History,https://bravenewcoin.com/partner/best-presales-to-buy-after-biggest-liquidation-in-crypto-hitory,bravenewcoin.com,,,English
2025-10-11T10:00:00+00:00,2025-10-11,Here Are the 3 Tailwinds Behind Bitcoin Latest Rally,https://www.fool.com/investing/2025/10/11/here-are-the-3-tailwinds-behind-bitcoins-latest-ra/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T19:30:00+00:00,2025-10-11,Crypto stock emerges as rare winner amid market crash,https://finance.yahoo.com/news/crypto-stock-emerges-rare-winner-184500608.html,finance.yahoo.com,,,English
2025-10-11T12:00:00+00:00,2025-10-11,"Bitcoin Tanks , $30B May Vanish : Is This The Black Swan Event Experts Warned About ?",https://www.newsx.com/business/bitcoin-tanks-30b-may-vanish-is-this-the-black-swan-event-experts-warned-about-90005/,www.newsx.com,,,English
2025-10-11T10:00:00+00:00,2025-10-11,He Could Be the Next Fed Chief and He Says to Add These Two Assets to Your Portfolio,https://www.fool.com/investing/2025/10/11/he-could-be-the-next-fed-chief-and-he-says-to-add/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T10:00:00+00:00,2025-10-11,Is Bitcoin or Ethereum More Likely to Be a Millionaire - Maker ?,https://www.fool.com/investing/2025/10/11/is-bitcoin-or-ethereum-more-likely-to-be-a-million/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T08:45:00+00:00,2025-10-11,"BTC , ETH , XRP , SOL Face Slow Bottoming Process After $16B Liquidation Shock",https://biztoc.com/x/04e0e41f1b2cdd8a,biztoc.com,,,English
2025-10-11T00:15:00+00:00,2025-10-11,"Bitcoin Crashes Below $110K , $7B in Bets Liquidated on Further Trump Tariff on China",https://biztoc.com/x/9247487bf7b6acb1,biztoc.com,,,English
2025-10-11T11:00:00+00:00,2025-10-11,"Why Is Crypto Down : Bitcoin ( BTC ) Down 10 %, ETH , XRP , SOL in Freefall on Trump Tariff",https://biztoc.com/x/611beb3f77775f90,biztoc.com,,,English
2025-10-11T02:00:00+00:00,2025-10-11,Solana Treasury Holdings Near $3B as Grayscale Partners Figment for Institutional Staking,https://finance.yahoo.com/news/solana-treasury-holdings-near-3b-190643228.html,finance.yahoo.com,,,English
2025-10-11T12:00:00+00:00,2025-10-11,The Best Cryptocurrency to Buy With $500 Right Now,https://www.fool.com/investing/2025/10/11/the-best-cryptocurrency-to-buy-with-500-right-now/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T13:45:00+00:00,2025-10-11,"10 Key Cryptocurrency Developments ( October 6 – 11 , 2025 )",https://www.riotimesonline.com/10-key-cryptocurrency-developments-october-611-2025/,www.riotimesonline.com,,,English
2025-10-11T02:45:00+00:00,2025-10-11,Elizabeth Warren Protégé  Katie Porter Branded Crypto Hater By Tyler Winklevoss,https://finance.yahoo.com/news/elizabeth-warren-prot-g-katie-203106937.html,finance.yahoo.com,,,English
2025-10-11T00:45:00+00:00,2025-10-11,Trump Tariff Threat Sparks Global Selloff Bitcoin Crashes as Markets Unravel,https://bravenewcoin.com/insights/trumps-tariff-threat-sparks-global-selloff-bitcoin-crashes-as-markets-unravel,bravenewcoin.com,,,English
2025-10-11T12:00:00+00:00,2025-10-11,3 Devastating Mistakes to Avoid During Crypto Altcoin Season,https://www.fool.com/investing/2025/10/11/3-devastating-mistakes-to-avoid-during-crypto-altc/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T12:00:00+00:00,2025-10-11,"2 Cryptocurrencies to Buy During Altcoin Season , and 1 Group to Avoid",https://www.fool.com/investing/2025/10/11/2-cryptocurrencies-to-buy-during-altcoin-season-an/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-11T19:30:00+00:00,2025-10-11,Cryptocurrency Bitcoin Today : Price Slides After Tariff Shock as Record Liquidations Rock the Market,https://www.el-balad.com/6729597,www.el-balad.com,,,English
2025-10-11T06:00:00+00:00,2025-10-11,"Crypto Price Drop Continues : $16B in Longs Liquidated as BTC , ETH Sell - Off Extends",https://www.coindesk.com/markets/2025/10/10/usd16b-in-longs-liquidated-as-wall-street-sell-off-extends-btc-eth-broader-crypto-market-meltdown,www.coindesk.com,,,English
2025-10-11T20:15:00+00:00,2025-10-11,Coinbase New Amex Card Is Designed to Appeal to Bitcoiners With up to 4 % BTC Cashback,https://www.coindesk.com/markets/2025/10/11/coinbase-s-upcoming-amex-card-with-btc-cashback-everything-we-know-so-far,www.coindesk.com,,,English
2025-10-11T08:45:00+00:00,2025-10-11,Trump  ın Çin hamlesi kriptoda düşüş altında yükseliş getirdi ! Bir cümlesiyle kt,https://finans.mynet.com/haber/detay/kripto-para/trump-in-cin-hamlesi-kriptoda-dusus-altinda-yukselis-getirdi-bir-cumlesiyle-coktu/517068/,finans.mynet.com,,,Turkish
2025-10-11T00:30:00+00:00,2025-10-11,Here How High The XRP Price Would Be With The Market Cap Of Bitcoin,https://www.newsbtc.com/xrp-news/how-high-xrp-would-be/,www.newsbtc.com,,,English
2025-10-11T10:00:00+00:00,2025-10-11,"Стоимость биткоина может достичь отметки в 135 тыс долларов к концу года – Москва 24 , 11 . 10 . 2025",https://www.m24.ru/news/ehkonomika/11102025/837428,www.m24.ru,,,Russian
2025-10-11T07:15:00+00:00,2025-10-11,"Bitcoin tăng chóng mặt , chuyên gia cảnh báo rủi ro  tiền ảo vô giá trị",https://baomoi.com/bitcoin-tang-chong-mat-chuyen-gia-canh-bao-rui-ro-tien-ao-vo-gia-tri-c53464738.epi,baomoi.com,,,Vietnamese
2025-10-11T05:45:00+00:00,2025-10-11,Cea mai mare platformă de investiţii din Marea Britanie transmite un avertisment îngrijorător pentru cei care investesc în Bitcoin,https://www.stiripesurse.ro/avertisment-ingrijorator-pentru-cei-care-investesc-in-bitcoin_3819779,www.stiripesurse.ro,,,Romanian
2025-10-11T13:00:00+00:00,2025-10-11,Kripto Paralardaki Sert Düşüşün Sebepleri Açıklandı,https://www.haberaktuel.com/kripto-paralardaki-sert-dususun-sebepleri-aciklandi-3353978,www.haberaktuel.com,,,Turkish
