published_at_utc,date_day,title,url,domain,source,sourceCountry,language
2025-10-04T13:00:00+00:00,2025-10-04,"BTC , Gold Jump as Shutdown Delays Data , Fuels Rate - Cut Bets : Crypto Daybook Americas",https://finance.yahoo.com/news/btc-gold-jump-shutdown-delays-111500299.html,finance.yahoo.com,,,English
2025-10-04T03:15:00+00:00,2025-10-04,IBIT Surpasses Deribit to Become Largest Bitcoin Options Platform,https://finance.yahoo.com/news/ibit-surpasses-deribit-become-largest-211536898.html,finance.yahoo.com,,,English
2025-10-04T22:30:00+00:00,2025-10-04,Spot crypto ETFs outperform trusts and strategy funds ( BTC - USD : Cryptocurrency ),https://seekingalpha.com/news/4501847-spot-crypto-etfs-outperform-trusts-and-strategy-funds,seekingalpha.com,,,English
2025-10-04T03:15:00+00:00,2025-10-04,Myriad Moves : Bitcoin Odds of New All - Time High Jump by 50 %,https://finance.yahoo.com/news/myriad-moves-bitcoins-odds-time-205734199.html,finance.yahoo.com,,,English
2025-10-04T08:00:00+00:00,2025-10-04,Ray Dalio Doubts Any Central Bank Would Take On Bitcoin As Reserve Currency Despite Many Seeing It As Alternative Money :  There No Privacy,https://finance.yahoo.com/news/ray-dalio-doubts-central-bank-030520433.html,finance.yahoo.com,,,English
2025-10-04T04:00:00+00:00,2025-10-04,Spot Bitcoin ETF Volume Tops $5 Billion as Price Breaks $120K – ATH Next ?,https://finance.yahoo.com/news/spot-bitcoin-etf-volume-tops-213107623.html,finance.yahoo.com,,,English
2025-10-04T18:45:00+00:00,2025-10-04,"Bitcoin Nears Record High , Echoing  Digital Gold  Sentiment Amid Economic Uncertainty",https://www.benzinga.com/crypto/cryptocurrency/25/10/48032195/bitcoin-nears-record-high-echoing-digital-gold-sentiment-amid-economic-uncertainty,www.benzinga.com,,,English
2025-10-04T18:00:00+00:00,2025-10-04,OKB Price is Skyrocketting By 15 % Today : Here Why,https://www.coinspeaker.com/okb-price-is-skyrocketting-by-15-today-heres-why/,www.coinspeaker.com,,,English
2025-10-04T02:45:00+00:00,2025-10-04,Bitcoin Billionaire Arthur Hayes Predicts Europe Central Bank Turmoil Will Boost BTC,https://finance.yahoo.com/news/bitcoin-billionaire-arthur-hayes-predicts-203319896.html,finance.yahoo.com,,,English
2025-10-04T20:15:00+00:00,2025-10-04,"Here Are 5 Token Picks for  Uptober , According to BTG Crypto Arm Mynt",https://www.coindesk.com/markets/2025/10/04/investing-in-uptober-brazil-s-largest-investment-bank-s-crypto-arm-names-5-token-picks,www.coindesk.com,,,English
2025-10-04T13:15:00+00:00,2025-10-04,Bitcoin ETFs on Fire : 5 - Day Inflow Wave Signals New Accumulation Phase,https://www.coinspeaker.com/bitcoin-etfs-on-fire-5-day-inflow-wave-signals-new-accumulation-phase/,www.coinspeaker.com,,,English
2025-10-04T22:15:00+00:00,2025-10-04,"Defiance Proposes 3X Leveraged Exposure on Bitcoin , Ethereum Funds and Crypto Stocks",https://finance.yahoo.com/news/defiance-proposes-3x-leveraged-exposure-210205798.html,finance.yahoo.com,,,English
2025-10-04T21:00:00+00:00,2025-10-04,"Crypto market plunges , yet BTC and ETH holders still secure $16 , 557 through BAY Miner cloud mining",https://www.ilfattonisseno.it/2025/10/crypto-market-plunges-yet-btc-and-eth-holders-still-secure-16557-through-bay-miner-cloud-mining/,www.ilfattonisseno.it,,,English
2025-10-04T11:00:00+00:00,2025-10-04,Were About to See a Rush of Crypto ETFs . Here How to Sort Them Out,https://www.fool.com/investing/2025/10/04/were-about-to-see-a-rush-of-crypto-etfs-heres-how/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-04T07:45:00+00:00,2025-10-04,Harga BTC Melonjak Hari Ini 4 Oktober 2025 Tersengat Sentimen Uptober,https://www.liputan6.com/crypto/read/6175956/harga-btc-melonjak-hari-ini-4-oktober-2025-tersengat-sentimen-uptober,www.liputan6.com,,,Indonesian
2025-10-04T23:00:00+00:00,2025-10-04,美셧다운 속 비트코인  사상 최고가  근접 … 연말 얼마까지 오를까 ?,https://www.edaily.co.kr/News/Read?newsId=01134886642329968&mediaCodeNo=257,www.edaily.co.kr,,,Korean
2025-10-04T08:00:00+00:00,2025-10-04,"Harga Bitcoin Tembus Rp 2 Miliar , Apa Pendorongnya ?",https://money.kompas.com/read/2025/10/04/141600726/harga-bitcoin-tembus-rp-2-miliar-apa-pendorongnya-,money.kompas.com,,,Indonesian
2025-10-04T13:15:00+00:00,2025-10-04,Bitcoin climb today pushes price past $122000 : Bitcoin surges as  Uptober  begins could all - time high be next ?,https://economictimes.indiatimes.com/news/international/us/bitcoin-rally-today-bitcoin-surges-as-uptober-begins-could-all-time-high-be-next/articleshow/124307436.cms,economictimes.indiatimes.com,,,English
2025-10-04T22:00:00+00:00,2025-10-04,Bitcoin to be key asset for central banks within five years,https://www.thisismoney.co.uk/money/crypto/article-15161703/Bitcoin-key-asset-central-banks-five-years.html,www.thisismoney.co.uk,,,English
2025-10-04T13:00:00+00:00,2025-10-04,"Bitcoin tăng hơn 12 % trong 1 tuần , áp sát mốc cao nhất lịch sử",https://vietbao.vn/bitcoin-tang-hon-12-trong-1-tuan-ap-sat-moc-cao-nhat-lich-su-565341.html,vietbao.vn,,,Vietnamese
2025-10-04T07:45:00+00:00,2025-10-04,"비트코인 , 12만3000달러 돌파 … 사상 최고가 근접",https://www.etnews.com/20251004000028,www.etnews.com,,,Korean
2025-10-04T06:15:00+00:00,2025-10-04,Strategy Inc Cetak Laba Belum Terealisasi Rp 432 Triliun dari Bitcoin,https://www.liputan6.com/crypto/read/6175654/strategy-inc-cetak-laba-belum-terealisasi-rp-432-triliun-dari-bitcoin,www.liputan6.com,,,Indonesian
2025-10-04T08:45:00+00:00,2025-10-04,"Bitcoin Breaks $120K As  Uptober  Momentum Rises , Shutdown Fails To Stall Gains",https://finance.yahoo.com/news/bitcoin-breaks-120k-uptober-momentum-035036074.html,finance.yahoo.com,,,English
2025-10-04T18:15:00+00:00,2025-10-04,新聞幕後 ／ 今年黃金暴漲45 ％ 比特幣僅20 ％ 專家揭背後致命信號 | 財經 | 三立新聞網 SETN . COM,https://www.setn.com/News.aspx?NewsID=1731055,www.setn.com,,,Chinese
2025-10-04T11:00:00+00:00,2025-10-04,El bitcóin se consolida como el  oro digital  en medio de la incertidumbre económica,https://actualidad.rt.com/actualidad/567411-bitcoin-consolidarse-oro-digital-incertidumbre,actualidad.rt.com,,,Spanish
2025-10-04T21:15:00+00:00,2025-10-04,El bitcóin se consolida como el  oro digital  en medio de la incertidumbre económica,https://www.elcaribe.com.do/panorama/dinero/el-bitcoin-se-consolida-como-el-oro-digital-en-medio-de-la-incertidumbre-economica/,www.elcaribe.com.do,,,Spanish
2025-10-04T14:30:00+00:00,2025-10-04,HBAR Price May Fail Breakout As Bitcoin Correlation Falls To 2 - Month Low,https://finance.yahoo.com/news/hbar-price-may-fail-breakout-132927551.html,finance.yahoo.com,,,English
2025-10-04T21:45:00+00:00,2025-10-04,Bitcoin Faces Its 1913 Moment,https://www.zerohedge.com/crypto/bitcoin-faces-its-1913-moment,www.zerohedge.com,,,English
