published_at_utc,date_day,title,url,domain,source,sourceCountry,language
2025-10-15T09:30:00+00:00,2025-10-15,XRP Price News : Tests $2 . 40 Base After 6 % Swing ; Eyes $2 . 65 Breakout Level,https://www.coindesk.com/markets/2025/10/15/xrp-tests-usd2-40-base-after-6-swing-eyes-usd2-65-breakout-level,www.coindesk.com,,,English
2025-10-15T02:45:00+00:00,2025-10-15,"Elon Musk makes a U - turn , backs Bitcoin as  it is impossible to fake energy  What this means",https://www.livemint.com/market/cryptocurrency/elon-musk-makes-a-u-turn-backs-bitcoin-as-it-is-impossible-to-fake-energy-what-this-means-11760489521488.html,www.livemint.com,,,English
2025-10-15T06:30:00+00:00,2025-10-15,Bitcoin Reserves Held By US Could Swell To $36 Billion As DOJ Files Largest Ever Forfeiture Linked To Cambodian  Pig Butchering  Scams,https://www.benzinga.com/crypto/cryptocurrency/25/10/48217205/bitcoin-reserves-held-by-us-could-swell-to-36-billion-as-doj-files-largest-ever-forfeiture-linked-to-cambodian-pig-butchering-scams,www.benzinga.com,,,English
2025-10-15T07:30:00+00:00,2025-10-15,Bitcoin Reserves Held By US Could Swell To $36 Billion As DOJ Files Largest Ever Forfeiture Linked To Cambodian  Pig Butchering  Scams,https://www.benzinga.com/crypto/cryptocurrency/25/10/48217205/bitcoin-reserves-held-by-us-could-swell-to-36-billion-as-doj-files-largest-ever-forfeiture-,www.benzinga.com,,,English
2025-10-15T04:45:00+00:00,2025-10-15,"SOL , XRP Options Extend Market Reach of Cryptos",https://finance.yahoo.com/news/sol-xrp-options-extend-market-164500145.html,finance.yahoo.com,,,English
2025-10-15T09:30:00+00:00,2025-10-15,"Bitcoin Price Forecast : BTC recovery capped amid US - China trade tensions , prolonged government shutdown",https://www.fxstreet.com/cryptocurrencies/news/bitcoin-price-forecast-btc-recovery-capped-amid-us-china-trade-tensions-prolonged-government-shutdown-202510150853,www.fxstreet.com,,,English
2025-10-15T04:45:00+00:00,2025-10-15,"Bitcoin Jesu Roger Ver Pays $50 Million To Settle Tax Evasion Case With DOJ , Admits To  Intentional Violation  Of Legal Duty",https://www.benzinga.com/crypto/cryptocurrency/25/10/48216693/bitcoin-jesus-roger-ver-pays-50-million-to-settle-tax-evasion-case-with-doj-admits-to-inten,www.benzinga.com,,,English
2025-10-15T04:45:00+00:00,2025-10-15,"Elon Musk Bitcoin Energy Thesis Cited By Cynthia Lummis To Back Strategic Reserve , While Pierre Farragu Hails It As BTC Most  Compelling  Argument",https://www.benzinga.com/crypto/cryptocurrency/25/10/48216513/elon-musks-bitcoin-energy-thesis-cited-by-cynthia-lummis-to-back-strategic-reserve-while-pi,www.benzinga.com,,,English
2025-10-15T06:30:00+00:00,2025-10-15,"Elon Musk Bitcoin Energy Thesis Cited By Cynthia Lummis To Back Strategic Reserve , While Pierre Farragu Hails It As BTC Most  Compelling  Argument",https://www.benzinga.com/crypto/cryptocurrency/25/10/48216513/elon-musks-bitcoin-energy-thesis-cited-by-cynthia-lummis-to-back-strategic-reserve-while-pierre-farragu-hails-it-as-btcs-most-compelling-argument,www.benzinga.com,,,English
2025-10-15T08:15:00+00:00,2025-10-15,Bitcoin Flash Crash Over Weekend Prompts Analyst To Sound Warning on BTC ETFs : Continuous Liquidity Essential To  Prudent Risk Management,https://finance.yahoo.com/news/bitcoins-flash-crash-over-weekend-203113519.html,finance.yahoo.com,,,English
2025-10-15T05:30:00+00:00,2025-10-15,"Impossible to fake energy : Elon Musk reverses stance , now backs Bitcoin What he said",https://timesofindia.indiatimes.com/business/international-business/impossible-to-fake-energy-elon-musk-reverses-stance-now-backs-bitcoin-what-he-said/articleshow/124567061.cms,timesofindia.indiatimes.com,,,English
2025-10-15T02:00:00+00:00,2025-10-15,Bitcoin Handles $14B OI Drop As Spot Volume Surged To $44B : Controlled Reset ?,https://www.newsbtc.com/bitcoin-news/bitcoin-handles-14b-oi-drop-as-spot-volume-surged-to-44b-controlled-reset/,www.newsbtc.com,,,English
