platform,type,author,text,sentiment,date,url
YouTube_Comment,Comment,@hanihere1475,Bro rip your notifications,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@SillyandChris,Let’s hope season 2 can keep the incredible standard of season 1 🤩,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@weirdchamp4601,I’ve seen this comment on like 3 different videos,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@SillyandChris, @weirdchamp4601  It was in 2 and not exactly the same. But thank you for noticing.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@toshmapaul9139,Ur op NM Do,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nosoytu4669,ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@candyapplehumanm974,I honestly agree,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@skullbreaker6433,Arcane jinx needs help 💊💊,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@terra1829,"The whoooosh dude playing it off as intentional lmao, made my day",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Beaver_With_A_D,You think they planned this?? Lmfao,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@codeformatting,te amo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@panos13aga65,He is true but they could also find ways to develope the game and community more so its more fun and entertaining to their own people,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@heitorcamilo4320,9,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yjdni,"“Why did you decide to make a game to advertise your series?”
money",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mikixyz123,Wait hold on 10 YEARS?!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@barrieh4562,Hope they make more,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@zunayedart2565,Smartness level is unbeatable,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@theLegoLightbulbGuy,Ummm… I’m pretty sure it’s the other way around,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kazepdj1357,tkiero euge,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@vinicciuzs,Lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@JawBalls42069,Wonder what it feels like having the top comment on a video with 100 mil views,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@BAWEVENTS,Yes it is genius not only does the game promote the show but also the game gets benefits from the show,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@aguidner7285,HAHAHHAA tru tru,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@pelsul999,No hablo ingles mijo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gunlyte4661,Yea! I hope they continue this.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gunlyte4661,.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@elchxpo1,nice,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@GaryTheBadGamer94,The real genius is Netflix for the partnership with Riot.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mmmrr8043,"No se cuántos juegos sacaron su película, pues si, muchos",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@leon10647,Polish guys know what is the best,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@joshvafranklin7038,Haha,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@isomyt668,390,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Simass-vlog,Haha lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@manyoo2820,It's not 10 it 200 years of game developing,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xx_salvaxx_6612,Exacly,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mirdax,indeed,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@anaflora0503,"Que lindo,n tá pra entender nd do que vc disse",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rawanmehana143,enemy,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mikedeltar,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@estebanlunaleguizamon2311,epic,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@FOREDITING81,Né mano,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@capuchinosofia4771,Lmao,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ellakearns7215,Me to,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tenj,You at least have 50 IQ more than me,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@itan_stain2069,Ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Good11200,no,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AUZDRI,xD,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@neomarwinara797,16,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@neomarwinara797,17,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@neomarwinara797,18,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@oliv_rose222, @orobert3700  LMAO I UNDERSTOOD THAT REFERENCE 😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ttabichi,bread 👍,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@SamuelChac0n,they developed a game for 10 years and worked on an animated series for 6 just to advertise this video,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yashrajbarkur6373,yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MigWith, @orobert3700  MY MAN YOU WON THE INTERNET,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Kuroha-Neko,o,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ep3072,Yet the game is terrible. They only cater to the professional scene. Watch dinner league and see how it developed. Terribley,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@leandromartines4191,🐎😄😄😄,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@shakeelanaseem9105,Honestly,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nasermsalmeh5039,ضوؤزطؤةبزينيمشمرزيمسكينكساسنصنيمصنننسنسننضنسزس😎😂😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gwyngwyn_2416,:DDD,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Lacadoo,Suuuure…,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Brayam_Palomino,Gotta,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rexgui9360,lets include honor of king and mobile legends they are also in their own league,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hesarakafg,O,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hesarakafg,AAAQ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hesarakafg,Ya,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@walrider7374,"What? No
The game is riot main source of money by far",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@emperorg5105,/,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@matthewtorres9033,that's the dedication man,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@บิ๊กคุง-พ7ย,ทำดีมากครับ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@บิ๊กคุง-พ7ย,ทำโคดดี,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Gold-Rat-Golden-Rat,Bro this was a good joke,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sk.sourov,Riot knows their gamers very well.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@marmyeater,"Not sure if Red 10 is telling the truth, but there's definitely a bunch of cringe people including r/ in their wooshes.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@aqua_mc11,lol also 500th reply,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@greenbean5186,npc,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@SACHINPARMAR1551,Brother you literally got 1 lakh like on a comment ☺️👍,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DashinJason_,Their genius is almost frightening,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@funguycrimson6899,And strong enough to crush it...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@herpderp1013,True future sight,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Taymoorismail, @orobert3700  I understood that reference.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Shevtress,Big brain time,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@casperj7924,"Yeah, they are genius in lor. But first was the game.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cunthyagaray7405,Hola,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@skrafath6665,lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@chanleung6161,這是我見到的最棒的評價😊,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Teto-san.08-21,Opposite of smart,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yeet_em_boiiiis,sheeeesh,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sathminaashendra4803,😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@behruzdilshod6130,​@Red-no4zo👍,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MiaadHussen,‏‪1:47‬‏ ‏‪,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MiaadHussen,😏😏,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@aayushrevani6382,😢😂😅😢😢🎉😅😢😮 2:58 😢😢,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@amaliagomez1589,😊,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@supercleanRDND,"Unfortunately they need to work on getting the correct aprehensión- all I’m saying soo many people 😅 please make Sure to not be incorrect cause no second chances AT ALL,",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DieguitoGamer4341,Aqui antes de los 500 comentarios y la season 2,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@martap1032,And that's called sarcasm,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@林玥-e2u,Isn't Riot a music company?😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Selimixy,ha,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Selimixy,aaaa,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@emmawasson7627,1:09,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Herobrinesshadow,Time Loop of Doom,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Selimixy, @Herobrinesshadow  ah oh,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,"If you do it reverse by putting the animated series before the game it will also work, just common sense.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DaniMagaz,"Diversification, they understand how the world works",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,"Lol, it can be the opposite way but heck care, the aim is to make money...",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,"Tell them they're the greatest, but once they turn they hate us....",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,What's smart is that they created a good game and good series.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,😢You have to know that they earn money from both 😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AndrewSung-f3s,Both give them money and income 😂.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Osman-c5t,L,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@berrykid9616,Fr,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@teltwrld,😂😂😂😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@FabioSilva-wg6rk,😮😮,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@FabioSilva-wg6rk,😮😮,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Orion_Emberfall,the other way around,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DieguitoGamer4341,Mi cumple hoy 🎉🎉🎉,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@_usagi_5733,3:12 3:12 😅 3:13 3:13 w,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@israeldelatorre2445,Developing a game seems like a bit much😂 more like nerfed and buffed things over and over for years that’s not development😂 I mean if you wanna keep it real it’s still in development cuz nothing ever stays the same in a toxic game where everyone complains,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TONZAKAP_1988DECEMBERPUNAWAT,Come Back pLz 😢❤,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Orion_Emberfall,it's the other way around,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@GuilhermePereiraBatista-kp8ju,😅,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Physicfriendfredbear-x1x,Big brain time,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@esd1782,0:02,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Matheusdudu-d6p,Aa❤❤,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@GreatJabba,I gotta watch it now. I heard this song before but never watched the video till now!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@michealgatling,😂😂💯🔥,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ChemicalViruS004,"the same with KDA, i don't even play the game and I love both series and band. I wish they brought back KDA but the studios that made the videos closed",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tokeij,All new people shouldn't be from tiktok,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lyrabelaka5312,😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Dacus-q2p,dont forget JID,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@אלירן-ד8ע,סדרה מוש😊😊❤❤,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@simone_SNIPER3603,GOOD... UAU UUUUU LEGAL ♟️🎯🌍🛰️📚📚,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@vertal115,Vamoooooos,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yunus5949,and the project may have failed.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@minicanlar,Nası yani,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@minicanlar,🎉🎉🎉🎉🎉,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@JohanneJaceArroyo,Nahh mannn true I can't believe it to,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MorganAshley-l1u,Wonderful wonderful series though.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MushramboMu,"The rock dragon "" Lavorvomon "" and the beast dragon "" Dorugamon "" would love it too!",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dubuslayerr,Still laugh see this comment,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@InconnueLol,دیما سعاتی هی Target,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@InconnueLol,Imagine dragon,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DannyTran-d7q,😂😂😂😂😂😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@halihalo21,"Riot is just smart because they give themselves time to create fantastic entertainment what other gaming companies have lost. I mean lol is the most played game for the last 15 years. They made the best autobattler on the market, making one of the best tactic shooters and a tcg game (dont know how good it is). After all of that they are doing a fantastic animated series. Beside that their game is so popular that they get several music cooperations with some of the most popular musicians of the world. Its just crazy what they have done.
PS: Im playing leage of legends since 2009 with some small breaks between but this game is never getting boring.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DavidDaniel-uj2es,Benten,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@user-f2j3b,garbage. Just like this song and band.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kars2210,00😊😊😊,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@AitorLefriman,nobody talking about Tony Hawks learning skate and becoming on of the greatest for promote a play station skate game with his name,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@etgaming692,And they’re game made our expectations rlly low so the series being good was a real twist,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo,"it wasn't just to advertise their series,this brings money,that brings money,so they make more things that bring money 


guys i actually wrote everything intentionally so all of you whoosh me = me getting likes

and it worked",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@blazingbluedeath, @Red-no4zo  the joke just sailed right over your head. 😆,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Crispman_777, @Red-no4zo  r/whoosh,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@FireDarkNinja," @Red-no4zo  Man, I thought I was bad at understanding sarcasm.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ninio_anti_agua,nashe,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mari-yo3jn, @ninio_anti_agua  naaaaaaooooooo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@killua6925,They also marketed jinx as the cover champion in wild rift 👌🏻,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@forestfire7022,THAT EXPLAINS WHY GAME IS SO BAD OH MY GOSH I NEVER REALIZED,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@leonbangbang9147, @forestfire7022  Game is Demo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MarioGomez-zv9nf,Ainda não vi ✊,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kingsquash," @MarioGomez-zv9nf  Você deve assistir, é muito bom.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo,"at this point you guys are just torturing me,i can't escape,or can't i?",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@paranodrum9171," @Red-no4zo  Just stop posting here and ignore the replies, best thing you can do.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@pedicle5509, @Red-no4zo  Don't worry bro ;),Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kingsquash, @Red-no4zo  or you can delete your comment to stop getting notifications all the time ¯\_(ツ)_/¯,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@EnardB,"Not funny, didn't laugh... People like you be like I love arcane but doesn't know the chara ters... :x",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Purv_soni951, @Red-no4zo  bruh There was Nothing like sarcasm in your comment Get it,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@wonkyss," @Red-no4zo  Why are you still replying to people lmao, if you want people to leave you alone delete all of your comments.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo, @wonkyss  i am not surrendering and if i reply this comment thread will soon get to it's maximum capacity which is 500 comments,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Blizzious," @Red-no4zo  be honest, you did tget the joke and you're now trying to make it seem like you did by asking you wanted likes. I must say, not bad.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo,"everyone wooshing me,you guys are late to the party i am sorry",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gabrielamaral978," @Red-no4zo  no probs, better late than never",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo,"guys,i get it,leave me alone bruh",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@NocturnalPyro," @Red-no4zo  No, you can never escape!",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hoagcore," @Red-no4zo  no, why do you want to be alone...? We got u bruh. Our Captain Obvious <3",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
